Input File,Rank Method,Feature Selection,Model Type,Average Type,Number of Features,Removed Features,Best K-Fold F1 Score,Final Test Accuracy,Final Test Precision,Final Test Recall,Final Test F1 Score,Final Test FPR,Final Test FNR,Ranking Time Taken,Feature Selection Time Taken,Evaluation Time Taken,Total Time Taken
response,SP,rem_3,XGB,micro,9,"crc_rate, gain, pressure_measurement",0.8602033405954974,0.8594045025417575,0.8594045025417575,0.8594045025417575,0.8594045025417575,0.028113286130778844,0.2715654952076677,0.09311318397521973,0.7560675144195557,36.69290900230408,37.54208970069885
response,SP,rem_3,XGB,macro,9,"crc_rate, gain, pressure_measurement",0.7914559911235787,0.8584604212055192,0.8099645593942233,0.771590452438895,0.7893062071911667,0.02852977925864223,0.2722044728434505,0.09311318397521973,0.7560675144195557,36.86105275154114,37.71023344993591
response,SP,rem_3,XGB,weighted,9,"crc_rate, gain, pressure_measurement",0.8574962371355825,0.8594045025417575,0.8561855785640972,0.8594045025417575,0.8570855439170804,0.028113286130778844,0.2715654952076677,0.09311318397521973,0.7560675144195557,36.815021276474,37.664201974868774
response,SP,rem_4,XGB,micro,8,"crc_rate, setpoint, pressure_measurement, gain",0.834241103848947,0.8360203340595498,0.8360203340595498,0.8360203340595498,0.8360203340595498,0.02905039566847147,0.3258785942492013,0.09311318397521973,0.7560675144195557,25.322590351104736,26.17177104949951
response,SP,rem_4,XGB,macro,8,"crc_rate, setpoint, pressure_measurement, gain",0.7490489652368356,0.8360203340595498,0.7829229769038824,0.7300294935334518,0.7534809128688962,0.02905039566847147,0.3258785942492013,0.09311318397521973,0.7560675144195557,25.304445266723633,26.153625965118408
response,SP,rem_4,XGB,weighted,8,"crc_rate, setpoint, pressure_measurement, gain",0.8299495726074975,0.8360203340595498,0.8306562691167054,0.8360203340595498,0.831634961705864,0.02905039566847147,0.3258785942492013,0.09311318397521973,0.7560675144195557,25.33134174346924,26.180522441864014
response,SP,rem_5,XGB,micro,7,"system_mode, pressure_measurement, setpoint, gain, crc_rate",0.8284313725490197,0.8302106027596223,0.8302106027596223,0.8302106027596223,0.8302106027596223,0.027488546438983758,0.35335463258785943,0.09311318397521973,0.7560675144195557,27.14405655860901,27.993237257003784
response,SP,rem_5,XGB,macro,7,"system_mode, pressure_measurement, setpoint, gain, crc_rate",0.7351567067926045,0.8286855482933915,0.7762123045198615,0.710940511544803,0.7389171387012609,0.0278009162848813,0.34760383386581467,0.09311318397521973,0.7560675144195557,27.315043687820435,28.16422438621521
response,SP,rem_5,XGB,weighted,7,"system_mode, pressure_measurement, setpoint, gain, crc_rate",0.8224322345103176,0.8302106027596223,0.8240121356944472,0.8302106027596223,0.8245477659680122,0.027488546438983758,0.35335463258785943,0.09311318397521973,0.7560675144195557,27.247806549072266,28.09698724746704
response,SP,rem_6,XGB,micro,6,"system_mode, pressure_measurement, setpoint, gain, crc_rate, solenoid",0.8169934640522876,0.8193899782135077,0.8193899782135077,0.8193899782135077,0.8193899782135077,0.026863806747188673,0.3865814696485623,0.09311318397521973,0.7560675144195557,29.50577187538147,30.354952573776245
response,SP,rem_6,XGB,macro,6,"system_mode, pressure_measurement, setpoint, gain, crc_rate, solenoid",0.7155992411399682,0.8206971677559913,0.7683251385798838,0.6909698598801174,0.7229428223181006,0.028842149104539774,0.36996805111821085,0.09311318397521973,0.7560675144195557,29.191707611083984,30.04088830947876
response,SP,rem_6,XGB,weighted,6,"system_mode, pressure_measurement, setpoint, gain, crc_rate, solenoid",0.8078846870818901,0.8193899782135077,0.8116810129584143,0.8193899782135077,0.8112929369411718,0.026863806747188673,0.3865814696485623,0.09311318397521973,0.7560675144195557,29.242801904678345,30.09198260307312
response,SP,rem_7,XGB,micro,5,"system_mode, pressure_measurement, setpoint, gain, crc_rate, control_scheme, solenoid",0.8126361655773421,0.8108206245461147,0.8108206245461147,0.8108206245461147,0.8108206245461147,0.025510204081632654,0.4057507987220447,0.09311318397521973,0.7560675144195557,31.186968564987183,32.03614926338196
response,SP,rem_7,XGB,macro,5,"system_mode, pressure_measurement, setpoint, gain, crc_rate, control_scheme, solenoid",0.704920052056076,0.809513435003631,0.756489566219868,0.6642329170403912,0.7004530538446861,0.02655143690129113,0.412779552715655,0.09311318397521973,0.7560675144195557,31.201519012451172,32.05069971084595
response,SP,rem_7,XGB,weighted,5,"system_mode, pressure_measurement, setpoint, gain, crc_rate, control_scheme, solenoid",0.8015160954318061,0.8108206245461147,0.8017908208485066,0.8108206245461147,0.8009489960603862,0.025510204081632654,0.4057507987220447,0.09311318397521973,0.7560675144195557,31.103466033935547,31.952646732330322
response,SP,rem_8,XGB,micro,4,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, solenoid",0.8055555555555556,0.7983297022512709,0.7983297022512709,0.7983297022512709,0.7983297022512709,0.026447313619325282,0.46773162939297125,0.09311318397521973,0.7560675144195557,32.827457666397095,33.67663836479187
response,SP,rem_8,XGB,macro,4,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, solenoid",0.6895248180556636,0.7996368917937545,0.7432857172493255,0.6435898165977574,0.6813673950339375,0.028009162848812996,0.44984025559105434,0.09311318397521973,0.7560675144195557,33.40275716781616,34.25193786621094
response,SP,rem_8,XGB,weighted,4,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, solenoid",0.7924107783978089,0.7983297022512709,0.7878232158747835,0.7983297022512709,0.785625120497474,0.026447313619325282,0.46773162939297125,0.09311318397521973,0.7560675144195557,33.18825888633728,34.037439584732056
response,SP,rem_9,XGB,micro,3,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, solenoid",0.7884894698620188,0.7824255628177197,0.7824255628177197,0.7824255628177197,0.7824255628177197,0.02696793002915452,0.5252396166134186,0.09311318397521973,0.7560675144195557,26.934166431427002,27.783347129821777
response,SP,rem_9,XGB,macro,3,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, solenoid",0.650839090152462,0.7824255628177197,0.719674752475636,0.6054734625630931,0.6453589151005316,0.02696793002915452,0.5252396166134186,0.09311318397521973,0.7560675144195557,27.24219584465027,28.091376543045044
response,SP,rem_9,XGB,weighted,3,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, solenoid",0.7728612623505726,0.7824255628177197,0.7692688258182665,0.7824255628177197,0.7662980536601611,0.02696793002915452,0.5252396166134186,0.09311318397521973,0.7560675144195557,27.06709861755371,27.916279315948486
response,SP,rem_10,XGB,micro,2,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.7421931735657226,0.733841684822077,0.733841684822077,0.733841684822077,0.733841684822077,0.011037067888379841,0.7654952076677316,0.09311318397521973,0.7560675144195557,38.729673862457275,39.57885456085205
response,SP,rem_10,XGB,macro,2,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.5064896522166769,0.7318809005083515,0.6541474683331839,0.467204677581436,0.4981747125404672,0.015722615576842982,0.7354632587859425,0.09311318397521973,0.7560675144195557,39.31676936149597,40.16595005989075
response,SP,rem_10,XGB,weighted,2,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.6968473514266188,0.7318809005083515,0.7051447619344497,0.7318809005083515,0.6853878145983853,0.015722615576842982,0.7354632587859425,0.09311318397521973,0.7560675144195557,39.36185169219971,40.21103239059448
response,SP,rem_11,XGB,micro,1,"rate, system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.7362018881626725,0.7297748729121278,0.7297748729121278,0.7297748729121278,0.7297748729121278,0.009266972094960434,0.7833865814696486,0.09311318397521973,0.7560675144195557,41.81361126899719,42.66279196739197
response,SP,rem_11,XGB,macro,1,"rate, system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.4929908905458554,0.7278867102396515,0.6490494919934662,0.4532865596441235,0.48041295222190633,0.013431903373594336,0.7546325878594249,0.09311318397521973,0.7560675144195557,41.91240096092224,42.76158165931702
response,SP,rem_11,XGB,weighted,1,"rate, system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.6897966543996915,0.7278867102396515,0.6992956144795751,0.7278867102396515,0.6761250376702965,0.013431903373594336,0.7546325878594249,0.09311318397521973,0.7560675144195557,41.24169588088989,42.09087657928467
response,SP,RFE,RF,micro,11,crc_rate,0.9822076978939724,0.9787944807552651,0.9787944807552651,0.9787944807552651,0.9787944807552651,0.0014577259475218659,0.038977635782747606,0.09311318397521973,71.47604274749756,47.16146159172058,118.73061752319336
response,SP,RFE,RF,macro,11,crc_rate,0.9707391621823342,0.9787944807552651,0.9718645307574612,0.9586996145467704,0.965159826941319,0.0014577259475218659,0.038977635782747606,0.09311318397521973,71.47604274749756,46.64364576339722,118.21280169487
response,SP,RFE,RF,weighted,11,crc_rate,0.9820602832325476,0.9787944807552651,0.9786597593201438,0.9787944807552651,0.9786598443429345,0.0014577259475218659,0.038977635782747606,0.09311318397521973,71.47604274749756,46.4393310546875,118.00848698616028
response,SP,SPFS,RF,micro,12,,0.9773057371096586,0.9747276688453159,0.9747276688453159,0.9747276688453159,0.9747276688453159,0.0007288629737609329,0.0645367412140575,0.09311318397521973,50.83093595504761,55.67467975616455,106.59872889518738
response,SP,SPFS,RF,macro,12,,0.9627542044614321,0.9747276688453159,0.9748834547647321,0.9458780541230439,0.9597879838680164,0.0007288629737609329,0.0645367412140575,0.09311318397521973,50.83093595504761,55.924835443496704,106.84888458251953
response,SP,SPFS,RF,weighted,12,,0.9770389560702117,0.9747276688453159,0.9747358949822704,0.9747276688453159,0.9744152270223984,0.0007288629737609329,0.0645367412140575,0.09311318397521973,50.83093595504761,55.729615211486816,106.65366435050964
response,SP,None,RF,micro,12,,0.9762164124909223,0.9754538852578069,0.9754538852578069,0.9754538852578069,0.9754538852578069,0.000937109537692628,0.061980830670926516,0.09311318397521973,6.116489887237549,55.67131280899048,61.88091588020325
response,SP,None,RF,macro,12,,0.9605101184731114,0.9763253449527959,0.974718107778093,0.9482732990091963,0.9609781632628908,0.0007288629737609329,0.06517571884984026,0.09311318397521973,6.116489887237549,55.2978630065918,61.507466077804565
response,SP,None,RF,weighted,12,,0.9759148017459373,0.9754538852578069,0.9754340894397607,0.9754538852578069,0.9751563829325854,0.000937109537692628,0.061980830670926516,0.09311318397521973,6.116489887237549,54.987308740615845,61.19691181182861
response,SP,rem_1,RF,micro,11,gain,0.9754901960784313,0.9741466957153232,0.9741466957153232,0.9741466957153232,0.9741466957153232,0.000937109537692628,0.07092651757188498,0.09311318397521973,6.116489887237549,55.962658643722534,62.1722617149353
response,SP,rem_1,RF,macro,11,gain,0.9583708449639285,0.9742193173565723,0.9710642915263411,0.9436321873054356,0.956799729703358,0.0008329862557267805,0.07092651757188498,0.09311318397521973,6.116489887237549,55.946422815322876,62.156025886535645
response,SP,rem_1,RF,weighted,11,gain,0.9751739929182948,0.9742193173565723,0.9741048011024185,0.9742193173565723,0.9738819906735052,0.0008329862557267805,0.07092651757188498,0.09311318397521973,6.116489887237549,56.14300465583801,62.35260772705078
response,SP,rem_2,RF,micro,10,"pressure_measurement, gain",0.8894335511982571,0.8810457516339869,0.8810457516339869,0.8810457516339869,0.8810457516339869,0.020720533111203664,0.2722044728434505,0.09311318397521973,6.116489887237549,56.383090019226074,62.59269309043884
response,SP,rem_2,RF,macro,10,"pressure_measurement, gain",0.8316728032615243,0.8810457516339869,0.8456065811734742,0.7920428864108079,0.8161630297101482,0.020720533111203664,0.2722044728434505,0.09311318397521973,6.116489887237549,56.20698595046997,62.41658902168274
response,SP,rem_2,RF,weighted,10,"pressure_measurement, gain",0.8872141744938814,0.8810457516339869,0.8779944739511448,0.8810457516339869,0.8780629192645683,0.020720533111203664,0.2722044728434505,0.09311318397521973,6.116489887237549,56.14267945289612,62.35228252410889
response,SP,rem_3,RF,micro,9,"crc_rate, gain, pressure_measurement",0.8602033405954974,0.8594045025417575,0.8594045025417575,0.8594045025417575,0.8594045025417575,0.028113286130778844,0.2715654952076677,0.09311318397521973,6.116489887237549,37.177430391311646,43.387033462524414
response,SP,rem_3,RF,macro,9,"crc_rate, gain, pressure_measurement",0.7914559911235787,0.8584604212055192,0.8099645593942233,0.771590452438895,0.7893062071911667,0.02852977925864223,0.2722044728434505,0.09311318397521973,6.116489887237549,36.938812017440796,43.148415088653564
response,SP,rem_3,RF,weighted,9,"crc_rate, gain, pressure_measurement",0.8574962371355825,0.8594045025417575,0.8561855785640972,0.8594045025417575,0.8570855439170804,0.028113286130778844,0.2715654952076677,0.09311318397521973,6.116489887237549,37.076772928237915,43.286375999450684
response,SP,rem_4,RF,micro,8,"crc_rate, setpoint, pressure_measurement, gain",0.834241103848947,0.8360203340595498,0.8360203340595498,0.8360203340595498,0.8360203340595498,0.02905039566847147,0.3258785942492013,0.09311318397521973,6.116489887237549,25.39285969734192,31.602462768554688
response,SP,rem_4,RF,macro,8,"crc_rate, setpoint, pressure_measurement, gain",0.7490489652368356,0.8360203340595498,0.7829229769038824,0.7300294935334518,0.7534809128688962,0.02905039566847147,0.3258785942492013,0.09311318397521973,6.116489887237549,25.554490566253662,31.76409363746643
response,SP,rem_4,RF,weighted,8,"crc_rate, setpoint, pressure_measurement, gain",0.8299495726074975,0.8360203340595498,0.8306562691167054,0.8360203340595498,0.831634961705864,0.02905039566847147,0.3258785942492013,0.09311318397521973,6.116489887237549,25.563217401504517,31.772820472717285
response,SP,rem_5,RF,micro,7,"system_mode, pressure_measurement, setpoint, gain, crc_rate",0.8284313725490197,0.8302106027596223,0.8302106027596223,0.8302106027596223,0.8302106027596223,0.027488546438983758,0.35335463258785943,0.09311318397521973,6.116489887237549,26.93751859664917,33.14712166786194
response,SP,rem_5,RF,macro,7,"system_mode, pressure_measurement, setpoint, gain, crc_rate",0.7351567067926045,0.8286855482933915,0.7762123045198615,0.710940511544803,0.7389171387012609,0.0278009162848813,0.34760383386581467,0.09311318397521973,6.116489887237549,26.81830859184265,33.02791166305542
response,SP,rem_5,RF,weighted,7,"system_mode, pressure_measurement, setpoint, gain, crc_rate",0.8224322345103176,0.8302106027596223,0.8240121356944472,0.8302106027596223,0.8245477659680122,0.027488546438983758,0.35335463258785943,0.09311318397521973,6.116489887237549,26.836159706115723,33.04576277732849
response,SP,rem_6,RF,micro,6,"system_mode, pressure_measurement, setpoint, gain, crc_rate, solenoid",0.8169934640522876,0.8193899782135077,0.8193899782135077,0.8193899782135077,0.8193899782135077,0.026863806747188673,0.3865814696485623,0.09311318397521973,6.116489887237549,29.30904984474182,35.51865291595459
response,SP,rem_6,RF,macro,6,"system_mode, pressure_measurement, setpoint, gain, crc_rate, solenoid",0.7155992411399682,0.8206971677559913,0.7683251385798838,0.6909698598801174,0.7229428223181006,0.028842149104539774,0.36996805111821085,0.09311318397521973,6.116489887237549,30.063313245773315,36.272916316986084
response,SP,rem_6,RF,weighted,6,"system_mode, pressure_measurement, setpoint, gain, crc_rate, solenoid",0.8078846870818901,0.8193899782135077,0.8116810129584143,0.8193899782135077,0.8112929369411718,0.026863806747188673,0.3865814696485623,0.09311318397521973,6.116489887237549,29.97664713859558,36.18625020980835
response,SP,rem_7,RF,micro,5,"system_mode, pressure_measurement, setpoint, gain, crc_rate, control_scheme, solenoid",0.8126361655773421,0.8108206245461147,0.8108206245461147,0.8108206245461147,0.8108206245461147,0.025510204081632654,0.4057507987220447,0.09311318397521973,6.116489887237549,31.43630051612854,37.64590358734131
response,SP,rem_7,RF,macro,5,"system_mode, pressure_measurement, setpoint, gain, crc_rate, control_scheme, solenoid",0.704920052056076,0.809513435003631,0.756489566219868,0.6642329170403912,0.7004530538446861,0.02655143690129113,0.412779552715655,0.09311318397521973,6.116489887237549,31.381493091583252,37.59109616279602
response,SP,rem_7,RF,weighted,5,"system_mode, pressure_measurement, setpoint, gain, crc_rate, control_scheme, solenoid",0.8015160954318061,0.8108206245461147,0.8017908208485066,0.8108206245461147,0.8009489960603862,0.025510204081632654,0.4057507987220447,0.09311318397521973,6.116489887237549,31.422590970993042,37.63219404220581
response,SP,rem_8,RF,micro,4,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, solenoid",0.8055555555555556,0.7983297022512709,0.7983297022512709,0.7983297022512709,0.7983297022512709,0.026447313619325282,0.46773162939297125,0.09311318397521973,6.116489887237549,33.28045153617859,39.49005460739136
response,SP,rem_8,RF,macro,4,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, solenoid",0.6895248180556636,0.7996368917937545,0.7432857172493255,0.6435898165977574,0.6813673950339375,0.028009162848812996,0.44984025559105434,0.09311318397521973,6.116489887237549,33.11460518836975,39.32420825958252
response,SP,rem_8,RF,weighted,4,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, solenoid",0.7924107783978089,0.7983297022512709,0.7878232158747835,0.7983297022512709,0.785625120497474,0.026447313619325282,0.46773162939297125,0.09311318397521973,6.116489887237549,34.13807702064514,40.34768009185791
response,SP,rem_9,RF,micro,3,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, solenoid",0.7884894698620188,0.7824255628177197,0.7824255628177197,0.7824255628177197,0.7824255628177197,0.02696793002915452,0.5252396166134186,0.09311318397521973,6.116489887237549,26.999017000198364,33.20862007141113
response,SP,rem_9,RF,macro,3,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, solenoid",0.650839090152462,0.7824255628177197,0.719674752475636,0.6054734625630931,0.6453589151005316,0.02696793002915452,0.5252396166134186,0.09311318397521973,6.116489887237549,27.00993299484253,33.2195360660553
response,SP,rem_9,RF,weighted,3,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, solenoid",0.7728612623505726,0.7824255628177197,0.7692688258182665,0.7824255628177197,0.7662980536601611,0.02696793002915452,0.5252396166134186,0.09311318397521973,6.116489887237549,27.067723751068115,33.277326822280884
response,SP,rem_10,RF,micro,2,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.7421931735657226,0.733841684822077,0.733841684822077,0.733841684822077,0.733841684822077,0.011037067888379841,0.7654952076677316,0.09311318397521973,6.116489887237549,38.972450971603394,45.18205404281616
response,SP,rem_10,RF,macro,2,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.5064896522166769,0.7318809005083515,0.6541474683331839,0.467204677581436,0.4981747125404672,0.015722615576842982,0.7354632587859425,0.09311318397521973,6.116489887237549,39.05150127410889,45.261104345321655
response,SP,rem_10,RF,weighted,2,"system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.6968473514266188,0.7318809005083515,0.7051447619344497,0.7318809005083515,0.6853878145983853,0.015722615576842982,0.7354632587859425,0.09311318397521973,6.116489887237549,39.071908473968506,45.281511545181274
response,SP,rem_11,RF,micro,1,"rate, system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.7362018881626725,0.7297748729121278,0.7297748729121278,0.7297748729121278,0.7297748729121278,0.009266972094960434,0.7833865814696486,0.09311318397521973,6.116489887237549,41.429049015045166,47.638652086257935
response,SP,rem_11,RF,macro,1,"rate, system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.4929908905458554,0.7278867102396515,0.6490494919934662,0.4532865596441235,0.48041295222190633,0.013431903373594336,0.7546325878594249,0.09311318397521973,6.116489887237549,41.48586440086365,47.695467472076416
response,SP,rem_11,RF,weighted,1,"rate, system_mode, pressure_measurement, setpoint, gain, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.6897966543996915,0.7278867102396515,0.6992956144795751,0.7278867102396515,0.6761250376702965,0.013431903373594336,0.7546325878594249,0.09311318397521973,6.116489887237549,41.28718852996826,47.49679160118103
response,WFI-XGB,RFE,XGB,micro,9,"rate, crc_rate, solenoid",0.9809368191721133,0.9789397240377633,0.9789397240377633,0.9789397240377633,0.9789397240377633,0.001665972511453561,0.03961661341853035,0.7668178081512451,8.909409761428833,50.70344090461731,60.37966847419739
response,WFI-XGB,RFE,XGB,macro,9,"rate, crc_rate, solenoid",0.9671038436769633,0.9796659404502541,0.9717937965854656,0.9585984760589782,0.9650728687015292,0.0013536026655560183,0.043450479233226834,0.7668178081512451,8.909409761428833,50.747637033462524,60.4238646030426
response,WFI-XGB,RFE,XGB,weighted,9,"rate, crc_rate, solenoid",0.9807569834110453,0.9789397240377633,0.9787975507058415,0.9789397240377633,0.97880853045232,0.001665972511453561,0.03961661341853035,0.7668178081512451,8.909409761428833,50.4485285282135,60.12475609779358
response,WFI-XGB,SPFS,XGB,micro,12,,0.9773057371096586,0.9747276688453159,0.9747276688453159,0.9747276688453159,0.9747276688453159,0.0010412328196584756,0.06900958466453674,0.7668178081512451,8.054869890213013,55.37354254722595,64.19523024559021
response,WFI-XGB,SPFS,XGB,macro,12,,0.96331785758781,0.9747276688453159,0.9730636941543014,0.9453014199068677,0.9586300608272195,0.0010412328196584756,0.06900958466453674,0.7668178081512451,8.054869890213013,55.08947038650513,63.911158084869385
response,WFI-XGB,SPFS,XGB,weighted,12,,0.9770405192305005,0.9747276688453159,0.9746708179017682,0.9747276688453159,0.974411790054453,0.0010412328196584756,0.06900958466453674,0.7668178081512451,8.054869890213013,54.69175171852112,63.513439416885376
response,WFI-XGB,None,XGB,micro,12,,0.9762164124909223,0.9754538852578069,0.9754538852578069,0.9754538852578069,0.9754538852578069,0.000937109537692628,0.061980830670926516,0.7668178081512451,0.7610070705413818,55.318032026290894,56.84585690498352
response,WFI-XGB,None,XGB,macro,12,,0.9605101184731114,0.9763253449527959,0.974718107778093,0.9482732990091963,0.9609781632628908,0.0007288629737609329,0.06517571884984026,0.7668178081512451,0.7610070705413818,55.3512327671051,56.87905764579773
response,WFI-XGB,None,XGB,weighted,12,,0.9759148017459373,0.9754538852578069,0.9754340894397607,0.9754538852578069,0.9751563829325854,0.000937109537692628,0.061980830670926516,0.7668178081512451,0.7610070705413818,55.44726252555847,56.9750874042511
response,WFI-XGB,rem_1,XGB,micro,11,crc_rate,0.9822076978939724,0.9788671023965142,0.9788671023965142,0.9788671023965142,0.9788671023965142,0.0013536026655560183,0.038338658146964855,0.7668178081512451,0.7610070705413818,46.34039759635925,47.86822247505188
response,WFI-XGB,rem_1,XGB,macro,11,crc_rate,0.970913683288511,0.9788671023965142,0.9723627631977746,0.9590822805075563,0.9655986513514224,0.0013536026655560183,0.038338658146964855,0.7668178081512451,0.7610070705413818,45.90737175941467,47.4351966381073
response,WFI-XGB,rem_1,XGB,weighted,11,crc_rate,0.9820725564249545,0.9788671023965142,0.978738135517855,0.9788671023965142,0.9787331792915063,0.0013536026655560183,0.038338658146964855,0.7668178081512451,0.7610070705413818,45.75006341934204,47.27788829803467
response,WFI-XGB,rem_2,XGB,micro,10,"rate, crc_rate",0.9814814814814815,0.9809005083514888,0.9809005083514888,0.9809005083514888,0.9809005083514888,0.0015618492294877135,0.03578274760383387,0.7668178081512451,0.7610070705413818,47.31856298446655,48.84638786315918
response,WFI-XGB,rem_2,XGB,macro,10,"rate, crc_rate",0.9693454481366269,0.9809005083514888,0.9736952358662648,0.9618627797592024,0.9676729515287996,0.0015618492294877135,0.03578274760383387,0.7668178081512451,0.7610070705413818,47.52683115005493,49.05465602874756
response,WFI-XGB,rem_2,XGB,weighted,10,"rate, crc_rate",0.9813531961981853,0.9809005083514888,0.9807953156163086,0.9809005083514888,0.9807798920382389,0.0015618492294877135,0.03578274760383387,0.7668178081512451,0.7610070705413818,47.28158211708069,48.809406995773315
response,WFI-XGB,rem_3,XGB,micro,9,"rate, crc_rate, gain",0.9805737109658679,0.9794480755265069,0.9794480755265069,0.9794480755265069,0.9794480755265069,0.0011453561016243233,0.044089456869009586,0.7668178081512451,0.7610070705413818,47.886329889297485,49.41415476799011
response,WFI-XGB,rem_3,XGB,macro,9,"rate, crc_rate, gain",0.9671473887841961,0.9794480755265069,0.9722496515633835,0.9582816225160843,0.9651241897553287,0.0011453561016243233,0.044089456869009586,0.7668178081512451,0.7610070705413818,48.29197025299072,49.81979513168335
response,WFI-XGB,rem_3,XGB,weighted,9,"rate, crc_rate, gain",0.9804237359319717,0.9784313725490196,0.9782831419129094,0.9784313725490196,0.978277586515754,0.0017700957934194085,0.043450479233226834,0.7668178081512451,0.7610070705413818,48.061843395233154,49.58966827392578
response,WFI-XGB,rem_4,XGB,micro,8,"rate, pump, crc_rate, gain",0.9816630355846042,0.9786492374727669,0.9786492374727669,0.9786492374727669,0.9786492374727669,0.001665972511453561,0.042172523961661344,0.7668178081512451,0.7610070705413818,38.40121817588806,39.92904305458069
response,WFI-XGB,rem_4,XGB,macro,8,"rate, pump, crc_rate, gain",0.9699292875044755,0.9786492374727669,0.9697062328873466,0.9568977424108436,0.9631771152028407,0.001665972511453561,0.042172523961661344,0.7668178081512451,0.7610070705413818,38.416685581207275,39.9445104598999
response,WFI-XGB,rem_4,XGB,weighted,8,"rate, pump, crc_rate, gain",0.9815487744805524,0.9786492374727669,0.9785090276417155,0.9786492374727669,0.9784991871342313,0.001665972511453561,0.042172523961661344,0.7668178081512451,0.7610070705413818,38.12847352027893,39.65629839897156
response,WFI-XGB,rem_5,XGB,micro,7,"rate, gain, pump, crc_rate, solenoid",0.9787581699346405,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.0010412328196584756,0.04984025559105431,0.7668178081512451,0.7610070705413818,40.95308256149292,42.48090744018555
response,WFI-XGB,rem_5,XGB,macro,7,"rate, gain, pump, crc_rate, solenoid",0.9634720275231397,0.9777777777777777,0.9678572352824433,0.9544180572063946,0.9610030382320641,0.0010412328196584756,0.04984025559105431,0.7668178081512451,0.7610070705413818,41.06031084060669,42.588135719299316
response,WFI-XGB,rem_5,XGB,weighted,7,"rate, gain, pump, crc_rate, solenoid",0.9785756707282938,0.9766158315177923,0.9764365997899317,0.9766158315177923,0.9764496110789791,0.0015618492294877135,0.04536741214057508,0.7668178081512451,0.7610070705413818,40.84745478630066,42.375279664993286
response,WFI-XGB,rem_6,XGB,micro,6,"rate, gain, pump, crc_rate, control_scheme, solenoid",0.9787581699346405,0.9768336964415396,0.9768336964415396,0.9768336964415396,0.9768336964415396,0.0011453561016243233,0.049201277955271565,0.7668178081512451,0.7610070705413818,45.07012677192688,46.59795165061951
response,WFI-XGB,rem_6,XGB,macro,6,"rate, gain, pump, crc_rate, control_scheme, solenoid",0.9623394531747284,0.9768336964415396,0.9648357275519781,0.9518864415031292,0.9582323653815185,0.0011453561016243233,0.049201277955271565,0.7668178081512451,0.7610070705413818,45.262691497802734,46.79051637649536
response,WFI-XGB,rem_6,XGB,weighted,6,"rate, gain, pump, crc_rate, control_scheme, solenoid",0.9785517102808139,0.9768336964415396,0.9766408653289462,0.9768336964415396,0.9766549379060007,0.0011453561016243233,0.049201277955271565,0.7668178081512451,0.7610070705413818,45.39692425727844,46.92474913597107
response,WFI-XGB,rem_7,XGB,micro,5,"rate, gain, pump, crc_rate, control_scheme, deadband, solenoid",0.9738562091503268,0.9696441539578794,0.9696441539578794,0.9696441539578794,0.9696441539578794,0.0024989587671803417,0.05686900958466454,0.7668178081512451,0.7610070705413818,45.181660652160645,46.70948553085327
